order_id,date,amount,status
ORD_20260605_0045,2026-06-05,258.85,REFUNDED
ORD_20260605_0046,2026-06-05,44.08,CANCELLED
ORD_20260605_0047,2026-06-05,327.48,COMPLETED
ORD_20260605_0048,2026-06-05,472.83,PENDING
ORD_20260605_0049,2026-06-05,197.23,PENDING
ORD_20260605_0050,2026-06-05,443.78,REFUNDED
ORD_20260605_0051,2026-06-05,54.13,COMPLETED
ORD_20260605_0052,2026-06-05,182.85,REFUNDED
ORD_20260605_0053,2026-06-05,228.94,COMPLETED
ORD_20260605_0054,2026-06-05,400.61,CANCELLED
ORD_20260605_0055,2026-06-05,299.45,CANCELLED
ORD_20260605_0056,2026-06-05,378.12,CANCELLED
ORD_20260605_0057,2026-06-05,153.89,CANCELLED
ORD_20260605_0058,2026-06-05,35.81,REFUNDED
ORD_20260605_0059,2026-06-05,382.71,REFUNDED
ORD_20260605_0060,2026-06-05,81.59,REFUNDED
ORD_20260605_0061,2026-06-05,360.62,PENDING
ORD_20260605_0062,2026-06-05,40.67,PENDING
ORD_20260605_0063,2026-06-05,346.6,PENDING
ORD_20260605_0064,2026-06-05,45.35,CANCELLED
ORD_20260605_0065,2026-06-05,387.94,PENDING
ORD_20260605_0066,2026-06-05,212.1,CANCELLED
ORD_20260605_0067,2026-06-05,298.94,CANCELLED
ORD_20260605_0068,2026-06-05,258.39,REFUNDED
ORD_20260605_0069,2026-06-05,299.19,REFUNDED
ORD_20260605_0070,2026-06-05,169.17,REFUNDED
ORD_20260605_0071,2026-06-05,99.23,PENDING
ORD_20260605_0072,2026-06-05,309.08,COMPLETED
ORD_20260605_0073,2026-06-05,174.77,PENDING
ORD_20260605_0074,2026-06-05,276.9,PENDING
ORD_20260605_0075,2026-06-05,310.73,COMPLETED
ORD_20260605_0076,2026-06-05,259.26,CANCELLED
ORD_20260605_0077,2026-06-05,57.88,REFUNDED
ORD_20260605_0078,2026-06-05,66.11,REFUNDED
ORD_20260605_0079,2026-06-05,368.55,PENDING
ORD_20260605_0080,2026-06-05,54.21,PENDING
ORD_20260605_0081,2026-06-05,391.69,REFUNDED
ORD_20260605_0082,2026-06-05,180.25,COMPLETED
ORD_20260605_0083,2026-06-05,443.78,COMPLETED
ORD_20260605_0084,2026-06-05,16.28,PENDING
ORD_20260605_0085,2026-06-05,344.93,CANCELLED
ORD_20260605_0086,2026-06-05,110.1,PENDING
ORD_20260605_0087,2026-06-05,213.41,PENDING
ORD_20260605_0088,2026-06-05,416.26,PENDING
ORD_20260605_0089,2026-06-05,17.54,CANCELLED
ORD_20260605_0090,2026-06-05,194.57,REFUNDED
ORD_20260605_0091,2026-06-05,56.76,COMPLETED
ORD_20260605_0092,2026-06-05,88.2,PENDING
ORD_20260605_0093,2026-06-05,226.02,REFUNDED
ORD_20260605_0094,2026-06-05,157.33,CANCELLED
ORD_20260605_0095,2026-06-05,296.07,CANCELLED
ORD_20260605_0096,2026-06-05,196.21,PENDING
ORD_20260605_0097,2026-06-05,188.6,PENDING
ORD_20260605_0098,2026-06-05,287.98,CANCELLED
ORD_20260605_0099,2026-06-05,270.22,CANCELLED
ORD_20260605_0100,2026-06-05,222.39,COMPLETED
