order_id,date,amount,status
ORD_20260627_0087,2026-06-27,85.13,REFUNDED
ORD_20260627_0088,2026-06-27,240.54,REFUNDED
ORD_20260627_0089,2026-06-27,458.14,REFUNDED
ORD_20260627_0090,2026-06-27,179.24,REFUNDED
ORD_20260627_0091,2026-06-27,400.49,COMPLETED
ORD_20260627_0092,2026-06-27,395.37,PENDING
ORD_20260627_0093,2026-06-27,417.12,REFUNDED
ORD_20260627_0094,2026-06-27,54.23,CANCELLED
ORD_20260627_0095,2026-06-27,228.1,CANCELLED
ORD_20260627_0096,2026-06-27,373.29,COMPLETED
ORD_20260627_0097,2026-06-27,485.49,COMPLETED
ORD_20260627_0098,2026-06-27,345.91,PENDING
ORD_20260627_0099,2026-06-27,391.75,REFUNDED
ORD_20260627_0100,2026-06-27,36.74,REFUNDED
